63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_51_53_57_56_54_52_49_51_55_63_62_50_47_49_53_61_60_52_48_45_47_51_59_58_50_46_43_45_49_57_56_54_48_44_41_43_47_55_46_42_39_41_45_53_52_40_37_39_43_51_42_38_35_37_41_49_48_44_40_36_33_35_39_47_63_62_38_34_31_33_37_45_61_60_36_29_31_35_43_59_58_50_34_30_27_29_33_41_57_56_54_40_28_25_27_31_39_55_46_38_30_23_25_29_37_53_52_28_26_21_23_27_35_51_42_34_24_19_21_25_33_49_48_44_22_17_19_23_31_30_15_17_21_29_28_26_18_13_15_19_27_24_20_14_11_13_17_25_41_22_9_11_15_14_12_7_9_13_21_10_5_7_11_6_3_5_1_5_21_53_52_37_13_29_61_60_45_36_28_26_18_10_9_41_25_57_56_54_40_22_17_49_48_44_33_3_11_27_59_58_50_43_24_20_19_51_42_35_34_7_15_31_63_62_47_32_30_23_55_46_39_38_16_14_12_8_6_4_2,1944.498651,5.71e+03,0.4307,0.00
63_61_63_62_59_61_60_57_59_63_62_55_57_61_60_58_56_53_55_59_54_51_53_57_56_52_49_51_55_63_62_54_50_47_49_53_61_60_58_52_48_45_47_51_59_50_46_43_45_49_57_56_48_44_41_43_47_55_54_42_39_41_45_53_52_40_37_39_43_51_50_46_42_38_35_37_41_49_48_44_40_36_33_35_39_47_63_62_38_34_31_33_37_45_61_60_58_36_29_31_35_43_59_42_34_30_27_29_33_41_57_56_40_28_25_27_31_39_55_54_38_30_23_25_29_37_53_52_36_28_26_21_23_27_35_51_50_46_24_19_21_25_33_49_48_44_22_17_19_23_31_30_15_17_21_29_28_26_18_13_15_19_27_24_20_14_11_13_17_25_41_22_9_11_15_14_12_7_9_13_21_10_5_7_11_6_3_5_1_5_21_53_52_37_36_13_29_61_60_58_45_28_26_18_10_9_41_25_57_56_40_22_17_49_48_44_33_3_11_27_59_43_42_34_24_20_19_51_50_46_35_7_15_31_63_62_47_32_30_23_55_54_39_38_16_14_12_8_6_4_2,1949.992587,5.72e+03,0.4257,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_58_54_51_53_57_56_52_49_51_55_63_62_59_54_50_47_49_53_61_60_52_48_45_47_51_58_50_43_45_49_57_56_48_46_44_41_43_47_55_54_42_39_41_45_53_52_44_40_37_39_43_50_42_38_35_37_41_49_48_46_40_36_33_35_39_47_63_62_59_38_34_31_33_37_45_61_60_44_36_32_29_31_35_43_58_51_42_34_30_27_29_33_41_57_56_40_28_25_27_31_39_55_54_38_30_23_25_29_37_53_52_36_28_26_21_23_27_35_50_34_24_19_21_25_33_49_48_46_22_17_19_23_31_30_15_17_21_29_44_28_26_13_15_19_27_24_20_14_11_13_17_25_22_18_9_11_15_14_12_7_9_13_21_10_5_7_11_6_3_5_1_5_21_53_52_37_36_13_44_29_61_60_45_32_28_26_10_9_25_57_56_41_40_22_18_17_49_48_46_33_3_11_27_58_51_43_42_24_20_19_50_35_34_7_15_31_63_62_59_47_30_23_55_54_39_38_16_14_12_8_6_4_2,1955.374489,5.73e+03,0.4283,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_57_56_52_49_51_55_63_62_54_50_47_49_53_61_60_52_48_45_47_51_59_58_50_46_43_45_49_57_56_48_44_41_43_47_54_46_42_39_41_45_52_44_40_37_39_43_51_50_42_38_35_37_41_49_48_40_36_33_35_39_47_63_62_55_38_34_31_33_37_45_61_60_53_36_32_29_31_35_43_59_58_42_34_30_27_29_33_41_57_56_32_25_27_31_39_54_46_38_30_28_23_25_29_37_52_44_36_26_24_21_23_27_35_51_50_34_19_21_25_33_49_48_40_22_17_19_23_31_30_28_15_17_21_29_26_24_13_15_19_27_42_20_14_11_13_17_25_22_18_12_9_11_15_23_14_7_9_13_12_10_5_7_8_6_3_4_1_4_3_8_7_23_54_46_39_38_15_31_63_62_55_47_30_28_16_14_11_42_27_59_58_43_20_19_51_50_35_34_6_5_13_29_61_60_53_45_26_24_21_52_44_37_36_12_10_9_25_57_56_41_32_22_18_17_49_48_40_33_2,1959.855073,5.74e+03,0.4348,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_56_52_49_51_55_63_62_54_50_47_49_53_61_60_57_48_45_47_51_59_58_50_46_43_45_49_56_52_44_41_43_47_55_54_46_42_39_41_45_53_48_44_40_37_39_43_51_50_42_38_35_37_41_49_40_36_33_35_39_47_63_62_46_38_34_31_33_37_45_61_60_57_36_29_31_35_43_59_58_42_34_32_30_27_29_33_41_56_52_40_28_25_27_31_39_55_54_38_30_23_25_29_37_53_48_44_36_28_26_24_21_23_27_35_51_50_34_19_21_25_33_49_24_22_17_19_23_31_30_15_17_21_29_28_26_18_13_15_19_27_43_20_14_11_13_17_25_24_22_9_11_15_14_12_7_9_13_21_37_10_5_7_11_6_3_5_9_1_9_25_56_52_41_40_24_22_17_49_33_5_37_21_53_48_44_36_13_29_61_60_57_45_28_26_18_10_3_11_43_27_59_58_42_32_20_19_51_50_35_34_7_15_31_63_62_47_46_30_23_55_54_39_38_16_14_12_8_6_4_2,1965.541599,5.75e+03,0.4275,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_56_52_49_51_55_63_62_54_50_47_49_53_61_60_57_52_48_45_47_51_59_58_50_43_45_49_56_48_46_44_41_43_47_55_54_42_39_41_45_53_52_44_40_37_39_43_51_50_42_38_35_37_41_49_46_40_36_33_35_39_47_63_62_38_34_31_33_37_45_61_60_57_36_29_31_35_43_59_58_42_34_32_30_27_29_33_41_56_48_28_25_27_31_39_55_54_38_30_23_25_29_37_53_52_44_36_28_26_24_21_23_27_35_51_50_34_19_21_25_33_49_46_40_24_22_17_19_23_31_30_15_17_21_29_28_26_18_13_15_19_27_43_20_14_11_13_17_25_24_22_9_11_15_14_12_7_9_13_21_37_10_5_7_11_6_3_5_9_1_9_25_56_48_41_24_22_17_49_46_40_33_5_37_21_53_52_44_36_13_29_61_60_57_45_28_26_18_10_3_11_43_27_59_58_42_32_20_19_51_50_35_34_7_15_31_63_62_47_30_23_55_54_39_38_16_14_12_8_6_4_2,1971.267766,5.76e+03,0.4263,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_56_52_49_51_55_63_62_54_50_47_49_53_61_60_57_52_48_45_47_51_59_58_50_46_43_45_49_56_48_44_41_43_47_55_54_46_42_39_41_45_53_52_44_40_37_39_43_51_50_42_38_35_37_41_49_48_40_36_33_35_39_47_63_62_46_38_34_31_33_37_45_61_60_57_36_29_31_35_43_59_58_42_34_32_30_27_29_33_41_56_40_28_25_27_31_39_55_54_38_30_23_25_29_37_53_52_44_36_28_26_24_21_23_27_35_51_50_34_19_21_25_33_49_48_24_22_17_19_23_31_30_15_17_21_29_28_26_18_13_15_19_27_43_20_14_11_13_17_25_24_22_9_11_15_14_12_7_9_13_21_37_10_5_7_8_6_3_5_9_1_9_25_56_41_40_24_22_17_49_48_33_5_37_21_53_52_44_36_13_29_61_60_57_45_28_26_18_10_3_8_7_15_31_63_62_47_46_30_23_55_54_39_38_16_14_12_11_43_27_59_58_42_32_20_19_51_50_35_34_6_4_2,1976.625285,5.78e+03,0.4295,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_57_52_49_51_55_63_62_54_50_47_49_53_61_60_56_52_48_45_47_51_59_58_50_43_45_49_57_48_46_44_41_43_47_55_54_42_39_41_45_53_52_40_37_39_43_51_50_42_38_35_37_41_48_46_44_40_36_33_35_39_47_63_62_38_34_31_33_37_45_61_60_56_36_32_29_31_35_43_59_58_42_34_30_27_29_33_41_57_49_40_32_28_25_27_31_39_55_54_38_30_26_23_25_29_37_53_52_36_28_24_21_23_27_35_51_50_34_26_19_21_25_33_48_46_44_22_17_19_23_31_30_15_17_21_29_28_24_18_13_15_19_27_43_26_20_14_11_13_17_25_40_22_9_11_15_14_12_7_9_13_21_10_5_7_11_19_6_3_5_4_1_5_21_53_52_37_36_13_29_61_60_56_45_28_24_18_10_9_40_25_57_49_41_32_22_17_48_46_44_33_4_3_19_51_50_35_34_11_43_27_59_58_42_26_20_7_15_31_63_62_47_30_23_55_54_39_38_16_14_12_8_6_2,1982.263801,5.79e+03,0.4209,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_57_56_52_49_51_55_63_62_54_50_47_49_53_61_60_52_48_45_47_51_59_58_50_46_43_45_49_57_56_48_44_41_43_47_55_54_46_42_39_41_45_53_52_40_37_39_43_51_50_42_38_35_37_41_49_48_44_40_36_33_35_39_47_63_62_46_38_34_31_33_37_45_61_60_36_32_29_31_35_43_59_58_42_34_30_27_29_33_41_57_56_40_28_25_27_31_39_55_54_38_30_23_25_29_37_53_52_36_32_28_26_24_21_23_27_35_51_50_34_19_21_25_33_49_48_44_24_22_17_19_23_31_30_15_17_21_29_28_26_18_13_15_19_27_43_20_14_11_13_17_25_24_22_9_11_15_14_12_7_9_13_21_36_10_5_7_8_6_3_5_9_1_9_25_57_56_41_40_24_22_17_49_48_44_33_5_36_21_53_52_37_32_13_29_61_60_45_28_26_18_10_3_8_7_15_31_63_62_47_46_30_23_55_54_39_38_16_14_12_11_43_27_59_58_42_20_19_51_50_35_34_6_4_2,1987.415942,5.80e+03,0.4347,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_57_56_52_49_51_55_63_62_54_50_47_49_53_61_60_52_48_45_47_51_59_58_50_46_43_45_49_57_56_48_44_41_43_47_55_54_46_42_39_41_45_53_52_44_40_37_39_43_51_50_42_38_35_37_41_49_48_40_36_33_35_39_47_63_62_46_38_34_31_33_37_45_61_60_44_36_32_29_31_35_43_59_58_42_34_30_27_29_33_41_57_56_40_32_28_25_27_31_39_55_54_38_30_23_25_29_37_53_52_36_28_26_24_21_23_27_35_51_50_34_19_21_25_33_49_48_32_24_22_17_19_23_31_30_15_17_21_29_28_26_18_13_15_19_27_43_20_14_11_13_17_25_24_22_9_11_15_14_12_7_9_13_21_37_10_5_7_11_6_3_5_9_1_9_25_57_56_41_40_24_22_17_49_48_33_32_5_37_21_53_52_36_13_29_61_60_45_44_28_26_18_10_3_11_43_27_59_58_42_20_19_51_50_35_34_7_15_31_63_62_47_46_30_23_55_54_39_38_16_14_12_8_6_4_2,1993.601632,5.83e+03,0.4289,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_56_52_49_51_55_63_62_54_50_47_49_53_61_60_57_48_45_47_51_59_58_50_46_43_45_49_56_52_44_41_43_47_55_54_42_39_41_45_53_48_40_37_39_43_51_50_46_42_38_35_37_41_49_44_40_36_33_35_39_47_63_62_38_31_33_37_45_61_60_57_36_29_31_35_43_59_58_42_30_27_29_33_41_56_52_34_28_25_27_31_39_55_54_38_30_23_25_29_37_53_48_36_28_26_21_23_27_35_51_50_46_24_19_21_25_33_49_44_40_22_17_19_23_31_30_15_17_21_29_28_26_13_15_19_27_24_20_14_11_13_17_25_22_18_12_9_11_15_14_7_9_13_12_10_5_7_6_3_1_3_7_15_31_63_62_47_32_30_23_55_54_39_38_16_14_11_27_59_58_43_42_24_20_19_51_50_46_35_8_6_5_13_29_61_60_57_45_28_26_21_53_48_37_36_12_10_9_25_56_52_41_34_22_18_17_49_44_40_33_4_2,1916.998582,5.64e+03,0.4294,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_56_52_49_51_55_63_62_54_50_47_49_53_61_60_57_52_48_45_47_51_59_58_50_46_43_45_49_56_48_44_41_43_47_55_54_42_39_41_45_53_52_40_37_39_43_51_50_46_42_38_35_37_41_48_44_40_36_33_35_39_47_63_62_38_31_33_37_45_61_60_57_36_29_31_35_43_59_58_42_30_27_29_33_41_56_49_34_28_25_27_31_39_55_54_38_30_23_25_29_37_53_52_36_28_26_21_23_27_35_51_50_46_24_19_21_25_33_48_44_40_22_17_19_23_31_30_15_17_21_29_28_26_13_15_19_27_24_20_14_11_13_17_25_22_18_12_9_11_15_14_7_9_13_12_10_5_7_6_3_1_3_7_15_31_63_62_47_32_30_23_55_54_39_38_16_14_11_27_59_58_43_42_24_20_19_51_50_46_35_8_6_5_13_29_61_60_57_45_28_26_21_53_52_37_36_12_10_9_25_56_49_41_34_22_18_17_48_44_40_33_4_2,1921.940404,5.64e+03,0.4360,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_57_56_52_49_51_55_63_62_54_50_47_49_53_61_60_52_48_45_47_51_59_58_50_46_43_45_49_57_56_48_44_41_43_47_55_54_42_39_41_45_53_52_44_40_37_39_43_50_46_42_38_35_37_41_49_48_40_36_33_35_39_47_63_62_38_31_33_37_45_61_60_44_36_29_31_35_43_59_58_51_30_27_29_33_41_57_56_34_28_25_27_31_39_55_54_38_30_23_25_29_37_53_52_36_28_26_21_23_27_35_50_46_42_19_21_25_33_49_48_40_22_17_19_23_31_30_24_15_17_21_29_28_26_13_15_19_27_20_16_14_11_13_17_25_22_18_12_9_11_15_14_7_9_13_12_10_5_7_6_3_1_3_7_15_31_63_62_47_32_30_24_23_55_54_39_38_14_11_27_59_58_51_43_20_19_50_46_42_35_16_8_6_5_13_29_61_60_45_44_28_26_21_53_52_37_36_12_10_9_25_57_56_41_34_22_18_17_49_48_40_33_4_2,1928.079799,5.68e+03,0.4357,0.00
63_61_63_62_59_61_60_57_59_63_62_55_57_61_60_58_56_53_55_59_54_51_53_57_56_52_49_51_55_63_62_54_50_47_49_53_61_60_58_52_48_45_47_51_59_50_46_43_45_49_57_56_48_44_41_43_47_55_54_42_39_41_45_53_52_40_37_39_43_51_50_46_42_38_35_37_41_49_48_44_40_36_33_35_39_47_63_62_38_34_31_33_37_45_61_60_58_36_29_31_35_43_59_42_34_30_27_29_33_41_57_56_40_28_25_27_31_39_55_54_38_30_23_25_29_37_53_52_36_28_26_21_23_27_35_51_50_46_19_21_25_33_49_48_44_22_17_19_23_31_30_24_15_17_21_29_28_26_13_15_19_27_20_16_14_11_13_17_25_22_18_9_11_15_14_12_7_9_13_10_8_5_7_6_3_1_3_7_15_31_63_62_47_32_30_24_23_55_54_39_38_14_12_11_27_59_43_42_34_20_19_51_50_46_35_16_6_5_13_29_61_60_58_45_28_26_21_53_52_37_36_10_9_25_57_56_41_40_22_18_17_49_48_44_33_8_4_2,1933.502302,5.68e+03,0.4140,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_57_56_52_49_51_55_63_62_50_47_49_53_61_60_52_48_45_47_51_59_58_54_46_43_45_49_57_56_48_44_41_43_47_55_50_46_42_39_41_45_53_52_40_37_39_43_51_42_38_35_37_41_49_48_44_40_36_33_35_39_47_63_62_46_38_34_31_33_37_45_61_60_36_32_29_31_35_43_59_58_54_34_30_27_29_33_41_57_56_40_28_25_27_31_39_55_50_38_30_23_25_29_37_53_52_36_28_26_21_23_27_35_51_42_34_24_19_21_25_33_49_48_44_22_17_19_23_31_30_15_17_21_29_28_26_13_15_19_27_24_20_14_11_13_17_25_22_18_9_11_15_14_12_7_9_13_10_8_5_7_6_3_1_3_7_15_31_63_62_47_46_30_23_55_50_39_38_16_14_12_11_27_59_58_54_43_24_20_19_51_42_35_34_6_5_13_29_61_60_45_32_28_26_21_53_52_37_36_10_9_25_57_56_41_40_22_18_17_49_48_44_33_8_4_2,1939.070140,5.70e+03,0.4301,0.00
63_61_63_62_59_61_60_57_59_63_62_55_57_61_60_58_56_53_55_59_54_51_53_57_56_52_49_51_55_63_62_54_50_47_49_53_61_60_58_52_48_45_47_51_59_50_46_43_45_49_57_56_48_44_41_43_47_55_54_42_39_41_45_53_52_44_40_37_39_43_50_46_42_38_35_37_41_49_48_40_36_33_35_39_47_63_62_38_34_31_33_37_45_61_60_58_29_31_35_43_59_51_42_34_30_27_29_33_41_57_56_40_36_28_25_27_31_39_55_54_38_30_23_25_29_37_53_52_44_28_26_21_23_27_35_50_46_34_24_19_21_25_33_49_48_22_17_19_23_31_30_15_17_21_29_28_26_18_13_15_19_27_24_20_14_11_13_17_25_41_22_9_11_15_14_12_7_9_13_21_10_5_7_8_6_3_5_1_5_21_53_52_44_37_13_29_61_60_58_45_28_26_18_10_9_41_25_57_56_40_36_22_17_49_48_33_3_8_7_15_31_63_62_47_32_30_23_55_54_39_38_16_14_12_11_27_59_51_43_42_24_20_19_50_46_35_34_6_4_2,1944.406061,5.71e+03,0.4227,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_58_54_51_53_57_56_52_49_51_55_63_62_59_54_50_47_49_53_61_60_48_45_47_51_58_50_43_45_49_57_56_52_46_44_41_43_47_55_54_42_39_41_45_53_48_44_40_37_39_43_51_50_42_38_35_37_41_49_46_40_36_33_35_39_47_63_62_59_38_34_31_33_37_45_61_60_44_36_32_29_31_35_43_58_42_34_30_27_29_33_41_57_56_52_28_25_27_31_39_55_54_38_30_23_25_29_37_53_48_36_28_26_21_23_27_35_51_50_34_24_19_21_25_33_49_46_40_22_17_19_23_31_30_15_17_21_29_44_28_26_13_15_19_27_24_20_14_11_13_17_25_22_18_9_11_15_14_12_7_9_13_21_10_5_7_11_6_3_5_1_5_21_53_48_37_36_13_44_29_61_60_45_32_28_26_10_9_25_57_56_52_41_22_18_17_49_46_40_33_3_11_27_58_43_42_24_20_19_51_50_35_34_7_15_31_63_62_59_47_30_23_55_54_39_38_16_14_12_8_6_4_2,1949.137564,5.70e+03,0.4440,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_57_56_52_49_51_55_63_62_54_50_47_49_53_61_60_48_45_47_51_59_58_50_46_43_45_49_57_56_52_48_44_41_43_47_54_46_42_39_41_45_53_44_40_37_39_43_51_50_42_38_35_37_41_49_48_40_36_33_35_39_47_63_62_55_38_34_31_33_37_45_61_60_36_29_31_35_43_59_58_42_34_32_30_27_29_33_41_57_56_52_25_27_31_39_54_46_38_30_28_23_25_29_37_53_44_36_26_24_21_23_27_35_51_50_34_19_21_25_33_49_48_40_22_17_19_23_31_30_28_15_17_21_29_26_24_13_15_19_27_42_20_14_11_13_17_25_22_18_12_9_11_15_23_14_7_9_13_12_10_5_7_8_6_3_5_1_5_13_29_61_60_45_26_24_21_53_44_37_36_12_10_9_25_57_56_52_41_22_18_17_49_48_40_33_3_8_7_23_54_46_39_38_15_31_63_62_55_47_30_28_16_14_11_42_27_59_58_43_32_20_19_51_50_35_34_6_4_2,1954.773611,5.73e+03,0.4340,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_57_56_52_49_51_55_63_62_50_47_49_53_61_60_52_48_45_47_51_59_58_54_46_43_45_49_57_56_48_44_41_43_47_55_50_46_42_39_41_45_53_52_44_40_37_39_43_51_42_38_35_37_41_49_48_40_36_33_35_39_47_63_62_46_38_34_31_33_37_45_61_60_44_36_32_29_31_35_43_59_58_54_42_34_30_27_29_33_41_57_56_32_25_27_31_39_55_50_38_30_28_23_25_29_37_53_52_36_26_24_21_23_27_35_51_34_19_21_25_33_49_48_40_22_17_19_23_31_30_28_15_17_21_29_26_24_13_15_19_27_43_20_14_11_13_17_25_22_18_12_9_11_15_23_14_7_9_13_12_10_5_7_11_6_3_5_1_5_13_29_61_60_45_44_26_24_21_53_52_37_36_12_10_9_25_57_56_41_32_22_18_17_49_48_40_33_3_11_43_27_59_58_54_42_20_19_51_35_34_7_23_55_50_39_38_15_31_63_62_47_46_30_28_16_14_8_6_4_2,1960.519221,5.75e+03,0.4273,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_57_52_49_51_55_63_62_54_50_47_49_53_61_60_56_52_48_45_47_51_59_58_50_43_45_49_57_48_46_44_41_43_47_55_54_42_39_41_45_53_52_44_40_37_39_43_50_42_38_35_37_41_49_48_46_40_36_33_35_39_47_63_62_38_34_31_33_37_45_61_60_56_36_29_31_35_43_59_58_51_42_34_30_27_29_33_41_57_40_28_25_27_31_39_55_54_38_30_26_23_25_29_37_53_52_44_36_28_24_21_23_27_35_50_34_26_19_21_25_33_49_48_46_22_20_17_19_23_31_30_15_17_21_29_28_24_18_13_15_19_27_43_26_14_11_13_17_25_22_20_9_11_15_14_12_7_9_13_21_37_10_5_7_8_6_3_5_9_1_9_25_57_41_40_22_20_17_49_48_46_33_5_37_21_53_52_44_36_13_29_61_60_56_45_28_24_18_10_3_8_7_15_31_63_62_47_32_30_23_55_54_39_38_16_14_12_11_43_27_59_58_51_42_26_19_50_35_34_6_4_2,1970.945414,5.76e+03,0.4294,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_57_52_49_51_55_63_62_54_47_49_53_61_60_56_52_50_48_45_47_51_59_58_46_43_45_49_57_48_44_41_43_47_55_54_46_42_39_41_45_53_52_50_40_37_39_43_51_42_38_35_37_41_49_48_44_40_36_33_35_39_47_63_62_46_38_34_31_33_37_45_61_60_56_36_29_31_35_43_59_58_42_34_32_30_27_29_33_41_57_40_28_25_27_31_39_55_54_38_30_23_25_29_37_53_52_50_36_28_26_24_21_23_27_35_51_34_32_19_21_25_33_49_48_44_24_22_17_19_23_31_30_15_17_21_29_28_26_18_13_15_19_27_43_20_14_11_13_17_25_24_22_9_11_15_14_12_7_9_13_21_37_10_5_7_11_6_3_5_9_1_9_25_57_41_40_24_22_17_49_48_44_33_5_37_21_53_52_50_36_13_29_61_60_56_45_28_26_18_10_3_11_43_27_59_58_42_20_19_51_35_34_32_7_15_31_63_62_47_46_30_23_55_54_39_38_16_14_12_8_6_4_2,1976.900587,5.76e+03,0.4257,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_56_52_49_51_55_63_62_54_50_47_49_53_61_60_57_48_45_47_51_59_58_50_46_43_45_49_56_52_48_44_41_43_47_55_54_46_42_39_41_45_53_40_37_39_43_51_50_42_38_35_37_41_49_48_44_40_36_33_35_39_47_63_62_46_38_34_31_33_37_45_61_60_57_36_32_29_31_35_43_59_58_42_34_30_27_29_33_41_56_52_40_32_28_25_27_31_39_55_54_38_30_26_23_25_29_37_53_36_28_24_21_23_27_35_51_50_34_26_19_21_25_33_49_48_44_22_17_19_23_31_30_15_17_21_29_28_24_18_13_15_19_27_43_26_20_14_11_13_17_25_40_22_9_11_15_14_12_7_9_13_21_10_5_7_11_19_6_3_5_4_1_5_21_53_37_36_13_29_61_60_57_45_28_24_18_10_9_40_25_56_52_41_32_22_17_49_48_44_33_4_3_19_51_50_35_34_11_43_27_59_58_42_26_20_7_15_31_63_62_47_46_30_23_55_54_39_38_16_14_12_8_6_2,1982.239419,5.79e+03,0.4286,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_57_56_52_49_51_55_63_62_54_50_47_49_53_61_60_52_48_45_47_51_59_58_50_46_43_45_49_57_56_48_44_41_43_47_55_46_42_39_41_45_53_52_44_40_37_39_43_51_50_42_38_35_37_41_49_48_40_36_33_35_39_47_63_62_54_38_34_31_33_37_45_61_60_36_32_29_31_35_43_59_58_42_34_30_27_29_33_41_57_56_32_28_25_27_31_39_55_46_38_30_26_23_25_29_37_53_52_44_36_28_24_21_23_27_35_51_50_34_26_19_21_25_33_49_48_40_22_20_17_19_23_31_30_15_17_21_29_28_24_18_13_15_19_27_43_26_14_11_13_17_25_22_20_9_11_15_14_12_7_9_13_21_37_10_5_7_11_6_3_5_9_1_9_25_57_56_41_32_22_20_17_49_48_40_33_5_37_21_53_52_44_36_13_29_61_60_45_28_24_18_10_3_11_43_27_59_58_42_26_19_51_50_35_34_7_15_31_63_62_54_47_30_23_55_46_39_38_16_14_12_8_6_4_2,1989.813320,5.83e+03,0.4386,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_56_53_55_59_58_54_51_53_57_56_52_49_51_55_63_62_54_50_47_49_53_61_60_52_48_45_47_51_59_58_50_46_43_45_49_57_56_48_44_41_43_47_55_54_46_42_39_41_45_53_52_44_40_37_39_43_51_50_42_38_35_37_41_49_48_40_36_33_35_39_47_63_62_46_38_34_31_33_37_45_61_60_44_36_32_29_31_35_43_59_58_42_34_30_27_29_33_41_57_56_28_25_27_31_39_55_54_38_30_23_25_29_37_53_52_36_32_28_26_24_21_23_27_35_51_50_34_22_19_21_25_33_49_48_40_24_20_17_19_23_31_30_15_17_21_29_28_26_18_13_15_19_27_43_22_14_11_13_17_25_24_20_9_11_15_14_12_7_9_13_21_37_10_5_7_8_6_3_5_9_1_9_25_57_56_41_24_20_17_49_48_40_33_5_37_21_53_52_36_32_13_29_61_60_45_44_28_26_18_10_3_8_7_15_31_63_62_47_46_30_23_55_54_39_38_16_14_12_11_43_27_59_58_42_22_19_51_50_35_34_6_4_2,1993.577249,5.83e+03,0.4330,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_53_55_59_58_56_51_53_57_54_52_49_51_55_63_62_50_47_49_53_61_60_52_48_45_47_51_59_58_56_46_43_45_49_57_54_48_44_41_43_47_55_50_42_39_41_45_53_52_40_37_39_43_51_46_42_38_35_37_41_49_44_40_36_33_35_39_47_63_62_38_31_33_37_45_61_60_36_34_29_31_35_43_59_58_56_30_27_29_33_41_57_54_48_28_25_27_31_39_55_50_38_30_23_25_29_37_53_52_36_28_26_21_23_27_35_51_46_42_24_19_21_25_33_49_44_40_22_17_19_23_31_30_15_17_21_29_28_26_13_15_19_27_24_20_14_11_13_17_25_22_18_12_9_11_15_14_7_9_13_12_10_5_7_6_3_1_3_7_15_31_63_62_47_32_30_23_55_50_39_38_16_14_11_27_59_58_56_43_24_20_19_51_46_42_35_8_6_5_13_29_61_60_45_34_28_26_21_53_52_37_36_12_10_9_25_57_54_48_41_22_18_17_49_44_40_33_4_2,1911.108392,5.61e+03,0.4162,0.00
63_61_63_62_59_61_60_57_59_63_62_58_55_57_61_60_53_55_59_58_56_54_51_53_57_52_49_51_55_63_62_54_50_47_49_53_61_60_52_48_45_47_51_59_58_56_50_43_45_49_57_48_46_44_41_43_47_55_54_42_39_41_45_52_44_40_37_39_43_51_50_42_38_35_37_41_48_46_40_36_33_35_39_47_63_62_38_31_33_37_45_61_60_53_36_29_31_35_43_59_58_56_30_27_29_33_41_57_49_34_28_25_27_31_39_55_54_38_30_23_25_29_37_52_44_36_28_26_21_23_27_35_51_50_42_24_19_21_25_33_48_46_40_22_17_19_23_31_30_15_17_21_29_28_26_13_15_19_27_24_20_14_11_13_17_25_22_18_9_11_15_14_12_7_9_13_10_8_5_7_6_3_1_3_7_15_31_63_62_47_32_30_23_55_54_39_38_16_14_12_11_27_59_58_56_43_24_20_19_51_50_42_35_6_5_13_29_61_60_53_45_28_26_21_52_44_37_36_10_9_25_57_49_41_34_22_18_17_48_46_40_33_8_4_2,1916.832089,5.63e+03,0.4351,0.00
